frame,24b0_st,24b0_x,24b0_b1b2,24b0_b8,24f0_st,24f0_x,24f0_b1b2,24f0_b8,2530_st,2530_x,2530_b1b2,2530_b8,2570_st,2570_x,2570_b1b2,2570_b8,2580_st,2580_x,2580_b1b2,2580_b8,25e0_st,25e0_x,25e0_b1b2,25e0_b8,26d0_st,26d0_x,26d0_b1b2,26d0_b8,2700_st,2700_x,2700_b1b2,2700_b8,2730_st,2730_x,2730_b1b2,2730_b8,2760_st,2760_x,2760_b1b2,2760_b8
128,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
129,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
130,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
131,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
132,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
133,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
134,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
135,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
136,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
137,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
138,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
139,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
140,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
141,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
142,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
143,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
144,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
145,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
146,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
147,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
148,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
149,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
150,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
151,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
152,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
153,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
154,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
155,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
156,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
157,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
158,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
159,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
160,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
161,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
162,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
163,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
164,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
165,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
166,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
167,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
168,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
169,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
170,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
171,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
172,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
173,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
174,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
175,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
176,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
177,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
178,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
179,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
180,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
181,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
182,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
183,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
184,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
185,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
186,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
187,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
188,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
189,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
190,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
191,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
192,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
193,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
194,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
195,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
196,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
197,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
198,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
199,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
200,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
201,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
202,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
203,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
204,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
205,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
206,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
207,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
208,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
209,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
210,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
211,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
212,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
213,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
214,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
215,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
216,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
217,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
218,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
219,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
220,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
221,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
222,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
223,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
224,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
225,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
226,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
227,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
228,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
229,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
230,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
231,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
232,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
233,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
234,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
235,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
236,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
237,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
238,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
239,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
240,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
241,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
242,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
243,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
244,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
245,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
246,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
247,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
248,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
249,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
250,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
251,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
252,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
253,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
254,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
255,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
256,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
257,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
258,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
259,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00,00,0000,0000,00
260,ff,7800,f3ff,00,ff,7800,7100,00,00,7800,7000,00,00,7800,feff,00,fe,7800,3800,00,01,7800,5cfc,00,00,7800,6902,00,fe,7800,2e00,00,ff,7800,42ff,00,fc,7800,54fe,00
261,ff,7701,f3ff,00,ff,78d4,7100,00,00,78e5,7000,00,00,77e6,feff,00,fe,78e8,3800,00,01,7440,5cfc,00,00,7af7,6902,00,fe,78d0,2e00,00,ff,7755,42ff,00,fc,7670,54fe,00
